"V3543" "V3547" "V3551" "INTER1" "INTER2" "INTER3" "INTER4" "INFO1" "INFO2" "DEMCAND1" "DEMCAND2" "DEMCAND3" "REPCAND1" "REPCAND2" "REPCAND3" "DEMPART1" "DEMPART2" "DEMPART3" "REPPART1" "REPPART2" "REPPART3" "PARTIES1" "PARTIES2" "PARTIES3" "INDFEEL1" "INDFEEL2" "INDFEEL3" "CARFEEL1" "CARFEEL2" "CARFEEL3" "REAFEEL1" "REAFEEL2" "REAFEEL3" "KENFEEL1" "KENFEEL2" "KENFEEL3" "NEWV121" "NEWV2125" "NEWV3213" "NEWV122" "NEWV2126" "NEWV3214" "NEWV123" "NEWV2127" "NEWV3215" "NEWV130" "NEWV2134" "NEWV3224" "NEWV131" "NEWV2135" "NEWV3225" "PARTYID1" "PARTYID2" "PARTYID3" "PARTYID4" "PARTYID" "NEWV251" "NEWV2272" "NEWV3081" "COMMUN1" "COMMUN2" "COMMUN4" "COMMALL" "EDUC" "INC" "REL" "RELFREQ" "STATUS" "STATE" "PRESTOCO" "PRESTOST" "CONGTOCO" "PDEMCONT" "PREPCONT" "PDEMSTAT" "PREPSTAT" "CDEMCONT" "CREPCONT" "RFRIENDS" "DFRIENDS" "MFRIENDS" "AGE" "SEX" "RACE" "REGION" "DIDVOTE" "VOTE" "PARTREG" "VOTEVALI"
"935" NA NA NA 13 3 3 5 30 8 61 NA NA NA NA NA 85 NA NA 40 NA NA 70 NA NA 70 NA NA 85 NA NA 60 NA NA 70 NA NA 5 NA NA 6 NA NA 4 NA NA 5 NA NA 6 NA NA 1 NA NA 1 1 5 NA NA 3 2 3 9 14 1 123 5 15 40 125302 5020145 139400 0.247474102568195 0.723484062504988 0.399382288758592 0.560672251498712 0.703536585365854 0.195150645624103 0 0 1 53 1 1 4 1 2 NA NA
"936" 1 5 NA 9 7 9 5 18 16 NA NA NA NA NA NA 40 40 40 60 65 60 NA 15 50 NA 50 50 85 60 50 60 60 70 60 40 40 2 2 2 5 5 5 NA 3 4 3 2 3 4 5 5 7 7 7 7 7 5 5 5 2 3 3 9 10 19 116 3 29 40 125302 5020145 139400 0.247474102568195 0.723484062504988 0.399382288758592 0.560672251498712 0.703536585365854 0.195150645624103 0 0 1 17 1 1 4 1 1 NA 1
"937" NA NA NA 9 7 5 3 17 13 57 52 NA NA NA NA 60 60 60 70 70 70 50 60 60 50 60 50 85 60 60 60 70 85 70 50 NA 5 6 5 5 5 4 NA 6 5 5 6 5 4 5 3 6 6 6 6 6 1 1 1 3 2 2 9 12 NA 120 1 NA 40 125302 5020145 139400 0.247474102568195 0.723484062504988 0.399382288758592 0.560672251498712 0.703536585365854 0.195150645624103 0 0 1 24 1 1 4 2 NA NA NA
"938" NA NA NA 5 3 5 5 18 8 NA NA NA NA NA NA NA 50 90 NA 50 85 NA NA NA NA NA NA 85 40 50 NA 50 NA 70 50 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 2 2 2 NA 3 5 2 2 4 9 4 12 140 4 16 40 125302 5020145 139400 0.247474102568195 0.723484062504988 0.399382288758592 0.560672251498712 0.703536585365854 0.195150645624103 0 0 1 68 2 2 4 1 1 NA NA
"939" NA NA NA 13 9 11 3 30 14 NA 48 NA NA NA NA 50 NA 50 50 NA 50 NA 50 50 60 60 70 70 60 60 50 15 0 60 40 60 3 4 4 5 5 5 NA 6 NA NA 3 NA NA 5 NA 4 3 3 4 4 5 5 5 2 2 2 7 15 20 123 2 35 40 125302 5020145 139400 0.247474102568195 0.723484062504988 0.399382288758592 0.560672251498712 0.703536585365854 0.195150645624103 0 0 1 33 1 1 4 1 4 NA 1
"940" NA NA 5 9 9 9 3 25 24 59 NA NA NA NA NA 60 70 70 85 60 60 85 60 60 60 50 50 50 40 70 85 60 60 60 60 60 4 4 5 3 3 4 5 5 6 2 6 2 6 2 6 4 3 6 2 4 5 5 5 2 4 2 9 12 18 120 3 30 40 125302 5020145 139400 0.247474102568195 0.723484062504988 0.399382288758592 0.560672251498712 0.703536585365854 0.195150645624103 0 0 1 45 2 1 4 1 1 1 NA
"941" NA NA NA 11 9 5 5 21 32 43 34 42 NA NA 40 60 30 50 50 30 30 50 30 15 50 50 60 50 30 30 0 0 0 15 0 30 2 2 3 4 4 4 7 7 6 6 7 7 2 1 2 2 3 3 3 2 5 5 5 2 2 4 10 17 14 100 2 31 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 33 2 1 7 1 4 NA 1
"942" 1 1 5 9 5 13 3 29 18 70 71 59 NA NA NA 75 60 70 70 50 55 65 50 60 60 50 75 65 75 70 30 60 40 70 75 50 2 4 2 4 6 3 6 7 6 4 6 5 3 4 3 2 2 2 2 2 5 5 5 2 2 4 9 16 3 111 2 19 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 24 2 2 7 1 4 NA 1
"943" NA NA NA 15 5 13 3 23 14 NA 50 53 NA NA NA 100 70 85 30 40 70 0 40 30 50 70 70 70 60 70 0 60 70 0 0 0 2 2 2 5 7 3 7 6 7 6 6 6 3 3 3 2 3 2 2 2 5 5 5 3 3 2 10 13 20 120 2 33 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 25 1 1 7 1 4 NA 1
"944" NA NA NA 11 3 3 1 30 8 NA NA NA NA NA NA 50 NA NA 40 NA NA 70 NA NA 100 NA NA 50 NA NA 60 NA NA 50 NA NA 4 NA NA 7 NA NA 7 NA NA 7 NA NA 1 NA NA 1 NA NA NA 1 5 NA NA 3 2 2 8 14 3 111 2 17 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 45 1 1 7 NA NA NA 1
"945" NA NA 1 3 7 7 1 17 23 NA NA NA NA NA NA 50 50 50 70 100 100 NA 50 0 NA 50 50 40 50 50 85 100 85 50 50 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 6 7 6 5 5 5 2 2 2 7 13 2 NA NA 15 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 78 2 1 7 1 1 NA NA
"946" NA NA NA 7 7 3 1 28 28 NA NA NA NA NA NA 85 60 85 85 100 100 NA 100 0 NA 85 70 100 50 60 NA 70 85 NA 85 70 NA 7 6 NA 5 4 NA 7 6 NA 4 7 NA 2 6 4 5 5 NA 4 5 5 5 2 2 2 7 12 4 729 2 16 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 53 2 3 7 NA NA NA 1
"947" NA NA NA 3 7 3 3 13 14 NA NA NA NA NA NA NA 50 NA NA 50 NA NA 50 NA NA 50 NA 70 100 NA 50 85 NA NA 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 2 4 5 5 NA 2 2 2 7 8 15 200 1 23 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 55 1 1 7 1 2 1 1
"948" 5 NA NA 9 11 11 5 28 19 NA NA 54 NA NA NA 70 50 50 60 50 50 60 50 40 50 30 40 70 70 70 85 85 85 0 15 30 3 5 5 5 6 5 4 6 6 5 6 6 6 6 7 6 6 5 5 6 5 5 5 2 2 4 9 12 6 111 2 18 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 22 2 1 7 1 1 NA NA
"949" 5 1 NA 9 9 5 3 16 25 66 62 63 NA NA NA 70 80 60 70 80 60 70 70 50 70 60 60 70 45 50 50 75 60 70 75 75 4 4 4 5 3 5 6 6 6 5 4 5 4 4 4 3 3 4 3 3 5 5 5 2 4 3 10 12 15 300 2 27 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 27 2 1 7 1 NA NA NA
"950" NA NA NA 5 9 7 1 20 14 27 26 29 NA NA 37 50 40 30 50 60 40 50 60 40 50 60 85 0 0 0 60 70 40 30 15 15 5 5 6 NA NA 3 4 5 3 4 4 2 2 4 2 4 6 6 6 4 5 5 5 2 2 3 8 14 20 NA NA 34 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 56 1 1 7 1 1 NA NA
"951" NA NA NA 9 9 9 3 20 29 32 28 41 NA NA 58 50 40 50 55 50 50 50 50 50 50 50 50 50 40 50 40 60 50 30 30 35 5 5 6 3 3 2 7 6 7 6 6 6 3 2 2 6 6 6 5 6 5 5 5 4 2 2 9 17 21 116 2 38 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 40 1 1 7 1 1 NA NA
"952" 5 5 NA 7 9 13 3 14 12 NA NA NA NA NA NA 80 70 85 65 70 60 50 45 55 40 40 60 75 60 65 60 60 55 70 70 70 3 3 4 5 5 5 3 5 6 6 6 5 3 5 3 3 4 3 2 3 5 5 5 2 3 4 10 12 12 NA NA 24 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 23 1 1 7 2 NA NA NA
"953" NA NA NA 11 15 11 5 37 38 54 33 48 NA NA 34 60 40 50 40 40 50 50 40 50 50 50 50 70 60 60 0 15 0 30 15 0 3 3 3 2 3 2 7 7 7 6 5 6 2 3 2 3 3 3 4 3 5 5 5 3 4 4 13 16 21 NA NA 37 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 28 1 1 7 1 2 NA 1
"954" NA NA NA 15 7 11 5 30 22 NA 27 36 NA NA 53 70 50 60 60 50 30 60 60 60 0 0 0 100 60 70 85 70 30 0 0 0 6 6 6 6 2 4 6 4 1 5 2 3 3 3 4 1 3 1 1 1 5 5 5 2 2 4 9 12 NA 140 2 NA 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 62 2 1 7 1 2 NA 1
"955" NA NA NA 9 9 5 3 37 35 46 44 49 NA NA NA 60 50 50 70 50 50 40 50 50 40 50 50 60 40 45 40 60 65 40 30 40 3 3 3 5 5 6 4 4 4 5 4 4 4 5 5 4 4 3 3 4 5 5 5 3 2 2 8 17 22 111 2 39 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 37 1 1 7 1 1 2 1
"956" NA NA NA 5 7 9 3 14 14 55 NA 37 NA NA NA 70 70 40 60 85 60 0 50 50 15 50 60 60 60 40 50 85 60 30 30 60 3 5 3 4 4 5 2 NA 3 6 5 5 2 3 3 2 6 4 4 2 5 5 5 3 2 2 8 12 20 101 4 32 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 31 2 1 7 1 1 1 1
"957" NA NA NA 11 11 11 5 32 23 48 50 NA NA NA 66 85 60 70 85 85 70 85 70 70 100 100 85 100 40 40 100 100 85 0 0 0 NA 4 4 NA NA 2 NA 5 6 NA 6 6 NA 2 2 4 4 5 4 4 5 5 5 2 3 4 10 12 NA NA NA NA 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 54 1 1 7 1 1 1 NA
"958" NA 5 5 9 13 9 3 23 32 72 44 62 NA NA 52 100 100 85 30 50 70 60 70 70 0 40 50 60 60 70 40 70 60 70 50 60 5 4 4 4 3 5 NA 5 3 5 7 5 3 1 4 1 2 2 2 1 5 5 5 2 2 3 8 12 12 123 1 24 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 64 2 1 7 1 NA 1 NA
"959" 5 5 5 9 7 9 3 27 23 NA 53 NA NA NA NA 70 60 60 50 58 50 35 50 35 NA 50 50 NA 55 75 NA 60 15 NA 50 60 5 5 6 NA 4 4 NA 3 3 NA 3 3 NA 5 4 2 2 2 2 2 2 3 5 2 2 2 7 12 20 125 3 32 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 1 0 21 2 1 7 1 NA NA NA
"960" 3 NA 5 9 9 9 3 26 31 NA 39 38.4 NA NA 40 50 40 40 50 40 60 50 50 NA 50 50 NA 50 40 30 40 30 30 15 15 12 5 5 5 4 4 3 7 2 7 NA 5 6 NA 3 2 6 4 5 6 6 5 5 5 2 2 3 8 12 20 200 5 32 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 32 2 1 7 1 4 3 NA
"961" NA NA NA 3 3 3 1 10 10 NA NA NA NA NA NA 50 50 50 50 50 50 50 50 50 50 50 50 NA 50 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 NA 4 NA 4 2 1 1 2 2 2 7 12 7 NA NA 19 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 28 2 1 7 2 NA NA NA
"962" NA NA NA 15 15 15 5 23 31 26 3 15 NA 58.5714285714286 39 NA 30 15 NA 60 15 NA 50 15 NA 0 70 15 0 0 70 85 70 0 0 15 NA 6 6 NA 2 2 NA 5 4 NA 6 5 NA 2 2 4 5 5 5 4 5 5 5 2 3 2 9 14 NA 152 5 NA 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 33 1 1 7 1 1 2 1
"963" NA NA NA 9 3 3 1 16 8 46 NA NA NA NA NA 70 NA NA 50 NA NA 60 NA NA 85 NA NA 70 NA NA 50 NA NA 40 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 NA NA NA 3 5 NA NA 2 2 2 7 11 21 110 1 32 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 56 1 1 7 NA NA NA 1
"964" NA 1 NA 9 9 9 3 19 23 NA 26 54 NA NA NA 85 50 70 85 50 70 50 50 70 50 50 70 40 15 50 40 30 50 50 40 70 NA NA 4 NA NA 4 NA NA 4 NA NA 4 NA NA 4 3 3 3 3 3 3 5 NA 3 2 3 9 10 17 NA NA 27 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 30 1 1 7 1 2 2 1
"965" 1 1 1 9 3 9 5 26 24 NA 46 48 NA NA NA 85 85 70 70 40 60 30 30 30 40 70 40 70 60 40 85 85 60 30 30 30 3 4 6 2 2 3 4 5 6 2 5 5 2 2 2 2 2 2 2 2 5 5 5 2 2 2 7 12 22 136 1 34 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 1 0 0 58 1 1 7 1 2 1 1
"966" 1 1 NA 9 13 15 5 24 23 51 56 53 NA NA 43 85 60 70 60 40 40 60 60 60 60 60 60 60 60 70 15 30 30 15 30 15 3 3 3 5 5 4 6 7 6 6 6 6 4 3 4 1 1 2 2 1 5 5 5 3 3 4 12 17 22 NA NA 39 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 46 2 1 7 1 4 NA 1
"967" NA NA NA 9 15 15 1 28 32 NA 46 NA NA NA NA 40 80 90 60 95 95 35 100 NA 35 0 NA 100 100 NA 50 70 NA 0 0 NA 6 4 5 5 2 NA 1 4 NA 5 5 7 3 4 4 7 7 7 NA 7 5 5 5 2 2 2 7 8 NA 135 5 NA 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 85 2 1 7 NA NA NA 1
"968" NA NA NA 9 11 9 5 19 28 42 18 28 NA NA 77 50 25 50 50 60 60 50 50 50 50 50 70 70 0 30 70 75 85 0 0 0 5 5 5 2 2 2 6 6 6 6 6 6 2 2 2 5 5 5 5 5 5 5 5 4 4 4 13 12 16 NA NA 28 73 1665193 4768775 1954102 0.418148526927509 0.510845289404892 0.405942825987806 0.520072974715729 0.439005742791318 0.386698340209467 0 0 1 54 1 1 7 1 1 NA 1
"969" NA NA NA 11 3 3 5 40 8 50 NA NA NA NA NA 50 NA NA 50 NA NA 50 NA NA 50 NA NA 0 NA NA 60 NA NA 100 NA NA 4 NA NA NA NA NA 4 NA NA 4 NA NA 3 NA NA 2 NA NA 2 2 5 NA NA 3 2 4 10 12 9 200 4 21 25 1337682 6230286 1726191 0.523827785677014 0.424115746492814 0.454552166626059 0.494882899436719 0.636792220559602 0.230738661017234 0 0 1 68 2 1 2 1 1 NA 1
"970" 5 1 NA 11 11 9 5 39 27 71.2 NA NA NA NA NA 85 60 64 57 54 52 68 55 59 52 56 50 90 63 65 53 52 52 80 60 61 2 2 2 3 4 3 5 5 5 5 5 5 3 3 3 1 1 1 1 1 5 5 5 2 2 2 7 14 16 200 2 30 25 1337682 6230286 1726191 0.523827785677014 0.424115746492814 0.454552166626059 0.494882899436719 0.636792220559602 0.230738661017234 0 0 1 26 1 1 2 1 2 1 1
"971" NA NA NA 15 13 15 5 21 23 56 59 58 NA NA NA 70 60 70 50 55 60 60 50 60 50 60 60 65 70 70 30 40 40 60 60 60 NA 3 4 NA 4 3 NA 6 6 NA 5 5 NA 3 3 2 3 2 1 2 5 5 5 2 4 4 12 12 16 NA NA 28 25 1337682 6230286 1726191 0.523827785677014 0.424115746492814 0.454552166626059 0.494882899436719 0.636792220559602 0.230738661017234 0 0 1 28 1 1 2 1 2 NA 1
"972" 1 1 3 3 3 3 1 22 20 59 59 47 NA NA NA 50 50 40 50 50 60 50 40 30 50 50 70 60 60 15 60 70 40 85 85 60 NA NA 4 NA NA 6 NA NA 3 NA NA 3 NA NA 5 3 3 5 5 3 5 5 5 2 2 3 9 13 17 200 3 30 25 1337682 6230286 1726191 0.523827785677014 0.424115746492814 0.454552166626059 0.494882899436719 0.636792220559602 0.230738661017234 0 0 1 37 2 1 2 1 1 3 1
"973" NA NA NA 9 9 9 1 20 20 54 43 45 NA NA NA 50 50 50 50 50 50 50 50 50 40 50 50 75 40 60 80 85 70 15 15 15 4 4 4 5 6 5 4 5 5 5 6 5 3 5 5 4 4 4 4 4 5 5 5 3 2 3 9 16 16 111 2 32 25 1337682 6230286 1726191 0.523827785677014 0.424115746492814 0.454552166626059 0.494882899436719 0.636792220559602 0.230738661017234 0 0 1 31 2 1 2 1 1 2 1
"974" NA NA NA 5 3 5 1 23 23 NA NA NA NA NA NA 40 50 50 60 50 50 60 50 50 50 50 50 60 30 10 60 40 20 40 40 NA NA 3 NA NA 7 NA NA 6 NA NA 6 NA NA 7 NA 5 4 3 5 5 5 5 5 2 3 4 10 15 19 200 5 34 25 1337682 6230286 1726191 0.523827785677014 0.424115746492814 0.454552166626059 0.494882899436719 0.636792220559602 0.230738661017234 0 0 1 22 1 1 2 1 4 NA 1
"975" NA 5 NA 7 9 5 5 NA 31 56 52 44 NA NA 43 60 50 50 60 50 50 50 40 50 60 50 50 60 60 50 50 35 30 50 50 30 3 3 4 4 3 4 5 7 6 5 5 5 5 3 3 4 4 4 4 4 5 5 5 3 3 3 10 17 NA 200 2 NA 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 40 1 1 2 1 4 NA NA
"976" NA NA NA 9 3 3 1 13 8 NA NA NA NA NA NA 85 NA NA 50 NA NA 50 NA NA 50 NA NA 85 NA NA NA NA NA 85 NA NA 6 NA NA 6 NA NA NA NA NA 4 NA NA 5 NA NA 2 NA NA NA 2 5 NA NA 2 2 2 7 11 18 111 3 29 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 17 2 1 2 NA NA NA NA
"977" NA NA NA 5 3 5 1 17 17 NA NA NA NA NA NA 50 50 60 50 50 50 40 50 NA 60 60 70 40 40 30 50 NA NA 40 NA NA 4 5 5 3 4 4 NA NA NA 3 3 3 4 4 4 3 3 3 3 3 2 1 NA 2 2 2 7 13 10 135 5 23 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 21 1 1 2 2 NA NA NA
"978" NA NA NA 11 11 11 5 16 21 NA 50 NA NA NA NA 85 NA NA 70 NA NA 50 70 NA 50 NA NA 60 50 60 70 60 60 100 60 50 4 NA NA 5 NA NA 6 NA NA 3 NA NA 5 NA NA 3 4 4 4 3 5 5 5 3 3 2 9 10 2 120 3 12 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 56 2 1 2 1 NA NA 1
"979" NA NA NA 5 3 3 1 20 8 NA NA NA NA NA NA 100 NA NA 15 NA NA NA NA NA 50 NA NA 85 NA NA NA NA NA NA NA NA 4 NA NA 6 NA NA NA NA NA NA NA NA NA NA NA 3 NA NA NA 3 1 NA NA 2 2 2 7 8 16 100 1 24 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 65 2 1 2 NA NA NA NA
"980" NA NA NA 5 11 11 5 20 24 NA 35 42 NA NA NA 70 60 70 60 40 40 70 70 60 50 0 30 70 40 70 60 30 40 70 50 40 5 4 3 4 4 4 6 5 6 6 5 6 4 3 2 2 2 2 2 2 5 5 5 2 2 2 7 12 17 200 5 29 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 59 1 1 2 1 2 NA 1
"981" NA NA NA 5 5 5 3 21 15 65 NA NA NA NA NA 70 85 70 85 70 70 50 70 70 60 50 60 85 85 85 60 85 85 70 60 70 5 5 5 6 6 6 4 6 6 6 5 5 6 6 5 4 4 4 4 4 NA 2 NA 2 2 2 7 12 16 115 4 28 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 27 2 1 2 1 2 NA NA
"982" 1 1 1 11 7 13 3 12 11 NA NA NA NA NA NA 100 70 70 0 15 0 70 60 30 50 NA 15 0 NA 0 NA NA NA 100 100 85 4 6 6 1 NA 1 NA NA NA 1 1 2 6 5 6 2 1 1 2 2 4 NA 1 3 4 4 13 12 4 200 3 16 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 1 0 0 39 2 1 2 2 NA NA NA
"983" NA NA NA 13 15 15 5 29 31 NA 40 35 NA NA NA 30 50 15 60 60 60 50 30 70 100 70 100 60 15 0 85 70 50 50 50 50 6 5 6 NA 7 4 6 4 6 5 NA 6 6 NA 4 5 4 5 5 5 5 5 5 3 4 4 13 12 18 200 5 30 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 21 1 1 2 1 1 NA 1
"984" 1 1 1 15 15 15 5 23 23 40.4 27 NA NA NA NA 45 15 30 60 85 70 45 NA 60 45 40 NA 25 0 0 45 60 85 25 15 40 5 NA 5 4 NA 2 NA NA 4 5 NA 6 3 NA 2 7 6 7 7 7 5 5 5 2 3 2 9 12 16 112 3 28 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 1 0 0 72 1 1 2 1 1 NA 1
"985" NA NA NA 15 15 5 5 24 16 NA NA 62 NA NA NA 70 30 60 85 70 85 100 60 50 50 60 NA 85 30 85 40 15 50 15 0 50 4 6 4 3 2 1 4 7 6 6 6 5 2 2 1 6 7 6 6 6 5 5 5 2 3 2 8 17 18 152 2 35 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 59 1 1 2 1 1 3 NA
"986" 1 1 1 15 15 13 5 27 27 30 20 27 NA NA 72 30 15 30 85 100 85 70 70 85 60 15 40 40 0 15 85 85 85 0 0 0 5 5 5 2 2 2 7 7 7 5 6 6 2 2 2 6 6 6 7 6 5 5 5 3 4 4 13 16 NA 141 4 NA 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 1 0 0 35 2 1 2 1 1 NA 1
"987" NA NA NA 7 15 15 5 32 31 65 46 NA NA NA 56 70 85 60 60 70 60 60 50 30 60 70 40 85 50 70 60 60 70 60 40 60 NA NA 5 NA NA 4 NA NA 5 NA NA 3 NA NA 5 2 3 3 3 2 5 5 5 2 2 3 9 12 15 200 5 27 25 139550 6230286 201386 0.475198853457542 0.479168756718022 0.454552166626059 0.494882899436719 0.317191860407377 0.572140069319615 0 0 1 61 2 1 2 1 1 NA 1
"988" NA NA NA 15 3 3 1 14 8 NA NA NA NA NA NA 60 NA NA 85 NA NA 70 NA NA 0 NA NA 30 NA NA NA NA NA 60 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7 NA NA NA 7 5 NA NA 2 2 2 7 8 NA 140 5 NA 56 290628 2250704 367807 0.462663611214336 0.51556629092861 0.480187976739722 0.503796145561566 0.570252877188308 0.301715301775116 0 0 1 58 2 1 5 NA NA NA NA
"989" 1 1 NA 11 15 15 5 32 32 26 28 3 NA 48.5714285714286 21 70 50 30 85 50 40 30 50 15 15 30 0 70 40 0 60 60 15 0 30 0 5 5 5 3 3 3 7 5 4 5 5 6 3 3 3 6 6 6 7 6 5 5 5 2 2 2 8 12 15 110 4 27 56 290628 2250704 367807 0.462663611214336 0.51556629092861 0.480187976739722 0.503796145561566 0.570252877188308 0.301715301775116 0 0 1 70 2 1 5 1 1 3 1
"990" NA 5 NA 11 5 7 1 12 14 NA NA NA NA NA NA 100 100 100 50 90 50 100 70 NA 0 NA 100 100 50 100 NA NA NA 100 100 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 1 1 4 5 5 3 2 2 8 0 7 136 3 7 56 290628 2250704 367807 0.462663611214336 0.51556629092861 0.480187976739722 0.503796145561566 0.570252877188308 0.301715301775116 0 0 1 65 2 1 5 2 NA NA NA
"991" 3 5 3 11 15 15 3 21 15 61 NA NA NA NA NA 100 100 85 60 70 60 100 100 60 15 60 60 85 45 70 60 60 60 70 85 60 4 4 4 NA NA 3 NA 2 5 5 2 6 4 6 2 1 2 1 1 1 5 5 5 3 4 4 12 12 NA NA NA NA 56 290628 2250704 367807 0.462663611214336 0.51556629092861 0.480187976739722 0.503796145561566 0.570252877188308 0.301715301775116 0 0 1 19 1 1 5 1 2 1 1
